#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 600   8
# Band-Index    1
   0.85472     -6.824575
   0.84466     -6.775272
   0.83461     -6.723647
   0.82455     -6.669828
   0.81450     -6.613881
   0.80444     -6.556044
   0.79439     -6.496340
   0.78433     -6.434830
   0.77428     -6.371707
   0.76422     -6.307008
   0.75416     -6.240811
   0.74411     -6.173188
   0.73405     -6.104210
   0.72400     -6.033825
   0.71394     -5.962316
   0.70389     -5.889625
   0.69383     -5.815805
   0.68378     -5.740901
   0.67372     -5.664958
   0.66366     -5.588016
   0.65361     -5.510115
   0.64355     -5.431291
   0.63350     -5.351577
   0.62344     -5.271006
   0.61339     -5.189609
   0.60333     -5.107466
   0.59328     -5.024508
   0.58322     -4.940808
   0.57317     -4.856391
   0.56311     -4.771284
   0.55305     -4.685510
   0.54300     -4.599093
   0.53294     -4.512057
   0.52289     -4.424424
   0.51283     -4.336206
