#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 600  14
# Band-Index    1
   5.05455     12.699373  0.098  0.016  0.398  0.016  0.000  0.000  0.000  0.000  0.000  0.528
   5.05865     12.685375  0.100  0.014  0.400  0.014  0.000  0.000  0.000  0.000  0.000  0.528
   5.06276     12.671815  0.100  0.014  0.400  0.014  0.000  0.000  0.000  0.000  0.000  0.528
   5.06686     12.658705  0.102  0.012  0.402  0.012  0.000  0.000  0.000  0.000  0.000  0.528
   5.07097     12.646061  0.102  0.012  0.402  0.012  0.000  0.000  0.000  0.000  0.000  0.528
   5.07507     12.633895  0.104  0.010  0.404  0.010  0.000  0.000  0.000  0.000  0.000  0.530
   5.07918     12.622220  0.104  0.010  0.406  0.010  0.000  0.000  0.000  0.000  0.000  0.530
   5.08328     12.611049  0.106  0.008  0.406  0.008  0.000  0.000  0.000  0.000  0.000  0.530
   5.08738     12.600397  0.106  0.008  0.408  0.008  0.000  0.000  0.000  0.000  0.000  0.530
   5.09149     12.590274  0.108  0.008  0.408  0.008  0.000  0.000  0.000  0.000  0.000  0.530
   5.09559     12.580695  0.108  0.006  0.408  0.006  0.000  0.000  0.000  0.000  0.000  0.530
   5.09970     12.571670  0.108  0.006  0.410  0.006  0.000  0.000  0.000  0.000  0.000  0.530
   5.10380     12.563212  0.110  0.004  0.410  0.004  0.000  0.000  0.000  0.000  0.000  0.530
   5.10791     12.555331  0.110  0.004  0.412  0.004  0.000  0.000  0.000  0.000  0.000  0.530
   5.11201     12.548039  0.110  0.004  0.412  0.004  0.000  0.000  0.000  0.000  0.000  0.530
   5.11611     12.541345  0.112  0.002  0.412  0.002  0.000  0.000  0.000  0.000  0.000  0.530
   5.12022     12.535258  0.112  0.002  0.414  0.002  0.000  0.000  0.000  0.000  0.000  0.530
   5.12432     12.529788  0.112  0.002  0.414  0.002  0.000  0.000  0.000  0.000  0.000  0.530
   5.12843     12.524942  0.114  0.002  0.414  0.002  0.000  0.000  0.000  0.000  0.000  0.530
   5.13253     12.520728  0.114  0.002  0.414  0.002  0.000  0.000  0.000  0.000  0.000  0.530
   5.13664     12.517151  0.114  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.530
   5.14074     12.514217  0.114  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.530
   5.14484     12.511930  0.114  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.530
   5.14895     12.510294  0.114  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.530
   5.15305     12.509311  0.114  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.530
   5.15716     12.508982  0.115  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.531
 
# Band-Index   14
   5.15716     12.508983  0.115  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.531
   5.15305     12.510047  0.114  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.530
   5.14895     12.513233  0.114  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.000  0.530
   5.14484     12.518521  0.114  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.000  0.528
   5.14074     12.525879  0.114  0.000  0.412  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   5.13664     12.535263  0.112  0.000  0.410  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   5.13253     12.546620  0.112  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.000  0.520
   5.12843     12.559888  0.112  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   5.12432     12.574998  0.110  0.000  0.402  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   5.12022     12.591875  0.110  0.000  0.398  0.000  0.000  0.000  0.000  0.000  0.000  0.510
   5.11611     12.610440  0.108  0.002  0.394  0.002  0.000  0.000  0.000  0.000  0.000  0.506
   5.11201     12.630612  0.108  0.002  0.392  0.002  0.000  0.000  0.000  0.000  0.000  0.502
   5.10791     12.652310  0.106  0.002  0.388  0.002  0.000  0.000  0.000  0.000  0.000  0.496
   5.10380     12.675452  0.106  0.002  0.384  0.002  0.000  0.000  0.000  0.000  0.000  0.492
   5.09970     12.699957  0.104  0.002  0.380  0.002  0.000  0.000  0.000  0.000  0.000  0.488
   5.09559     12.725747  0.102  0.002  0.376  0.002  0.000  0.000  0.000  0.000  0.000  0.482
   5.09149     12.752747  0.102  0.002  0.372  0.002  0.000  0.000  0.000  0.000  0.000  0.478
   5.08738     12.780882  0.100  0.002  0.366  0.002  0.000  0.000  0.000  0.000  0.000  0.472
   5.08328     12.810084  0.100  0.002  0.362  0.002  0.000  0.000  0.000  0.000  0.000  0.468
   5.07918     12.840287  0.098  0.002  0.358  0.002  0.000  0.000  0.000  0.000  0.000  0.464
   5.07507     12.871429  0.098  0.004  0.354  0.004  0.000  0.000  0.000  0.000  0.000  0.458
   5.07097     12.903451  0.096  0.004  0.350  0.004  0.000  0.000  0.000  0.000  0.000  0.454
   5.06686     12.936298  0.094  0.004  0.348  0.004  0.000  0.000  0.000  0.000  0.000  0.450
   5.06276     12.969920  0.094  0.004  0.344  0.004  0.000  0.000  0.000  0.000  0.000  0.446
   5.05865     13.004267  0.092  0.004  0.340  0.004  0.000  0.000  0.000  0.000  0.000  0.440
   5.05455     13.039295  0.092  0.004  0.336  0.004  0.000  0.000  0.000  0.000  0.000  0.436
   5.05045     13.074963  0.090  0.004  0.332  0.004  0.000  0.000  0.000  0.000  0.000  0.432
   5.04634     13.111232  0.090  0.004  0.330  0.004  0.000  0.000  0.000  0.000  0.000  0.428
   5.04224     13.148065  0.088  0.006  0.326  0.006  0.000  0.000  0.000  0.000  0.000  0.424
   5.03813     13.185429  0.088  0.006  0.322  0.006  0.000  0.000  0.000  0.000  0.000  0.422
   5.03403     13.223293  0.086  0.006  0.320  0.006  0.000  0.000  0.000  0.000  0.000  0.418
   5.02992     13.262312  0.086  0.006  0.316  0.006  0.000  0.000  0.000  0.000  0.000  0.414
   5.02582     13.301101  0.084  0.006  0.314  0.006  0.000  0.000  0.000  0.000  0.000  0.410
   5.02172     13.340306  0.084  0.006  0.310  0.006  0.000  0.000  0.000  0.000  0.000  0.408
   5.01761     13.379906  0.084  0.006  0.308  0.006  0.000  0.000  0.000  0.000  0.000  0.404
   5.01351     13.419876  0.082  0.006  0.306  0.006  0.000  0.000  0.000  0.000  0.000  0.402
   5.00940     13.459903  0.082  0.008  0.304  0.008  0.000  0.000  0.000  0.000  0.000  0.398
   5.00530     13.500543  0.080  0.008  0.300  0.008  0.000  0.000  0.000  0.000  0.000  0.396
   5.00119     13.541495  0.080  0.008  0.298  0.008  0.000  0.000  0.000  0.000  0.000  0.394
   4.99709     13.582743  0.080  0.008  0.296  0.008  0.000  0.000  0.000  0.000  0.000  0.390
   4.99299     13.624270  0.078  0.008  0.294  0.008  0.000  0.000  0.000  0.000  0.000  0.388
   4.98888     13.666061  0.078  0.008  0.292  0.008  0.000  0.000  0.000  0.000  0.000  0.386
   4.98478     13.708100  0.078  0.008  0.290  0.008  0.000  0.000  0.000  0.000  0.000  0.384
   4.98067     13.750374  0.076  0.008  0.286  0.008  0.000  0.000  0.000  0.000  0.000  0.380
   4.97657     13.792869  0.076  0.010  0.284  0.010  0.000  0.000  0.000  0.000  0.000  0.378
   4.97246     13.835572  0.076  0.010  0.282  0.010  0.000  0.000  0.000  0.000  0.000  0.376
   4.96836     13.878470  0.074  0.010  0.280  0.010  0.000  0.000  0.000  0.000  0.000  0.374
   4.96425     13.921552  0.074  0.010  0.280  0.010  0.000  0.000  0.000  0.000  0.000  0.372
   4.96015     13.964804  0.074  0.010  0.278  0.010  0.000  0.000  0.000  0.000  0.000  0.370
   4.95605     14.008168  0.072  0.010  0.276  0.010  0.000  0.000  0.000  0.000  0.000  0.368
   4.95194     14.051727  0.072  0.010  0.274  0.010  0.000  0.000  0.000  0.000  0.000  0.368
   4.94784     14.100018  0.070  0.010  0.274  0.010  0.000  0.000  0.000  0.000  0.000  0.366
   4.94373     14.143861  0.070  0.012  0.272  0.012  0.000  0.000  0.000  0.000  0.000  0.364
   4.93963     14.187815  0.070  0.012  0.270  0.012  0.000  0.000  0.000  0.000  0.000  0.362
   4.93552     14.231868  0.068  0.012  0.268  0.012  0.000  0.000  0.000  0.000  0.000  0.362
   4.93142     14.276007  0.068  0.012  0.268  0.012  0.000  0.000  0.000  0.000  0.000  0.360
   4.92732     14.320221  0.068  0.012  0.266  0.012  0.000  0.000  0.000  0.000  0.000  0.358
   4.92321     14.364496  0.068  0.012  0.264  0.012  0.000  0.000  0.000  0.000  0.000  0.356
   4.91911     14.408818  0.066  0.014  0.262  0.014  0.000  0.000  0.000  0.000  0.000  0.356
   4.91500     14.453171  0.066  0.014  0.262  0.014  0.000  0.000  0.000  0.000  0.000  0.354
   4.91090     14.497543  0.064  0.014  0.260  0.014  0.000  0.000  0.000  0.000  0.000  0.354
   4.90679     14.541915  0.064  0.014  0.260  0.014  0.000  0.000  0.000  0.000  0.000  0.352
   4.90269     14.585489  0.064  0.014  0.258  0.014  0.000  0.000  0.000  0.000  0.000  0.352
   4.89859     14.629799  0.062  0.016  0.258  0.016  0.000  0.000  0.000  0.000  0.000  0.350
   4.89448     14.674051  0.062  0.016  0.256  0.016  0.000  0.000  0.000  0.000  0.000  0.350
   4.89038     14.718220  0.062  0.016  0.256  0.016  0.000  0.000  0.000  0.000  0.000  0.348
   4.88627     14.762282  0.060  0.016  0.254  0.016  0.000  0.000  0.000  0.000  0.000  0.348
   4.88217     14.806206  0.060  0.018  0.254  0.018  0.000  0.000  0.000  0.000  0.000  0.346
   4.87806     14.849962  0.058  0.018  0.252  0.018  0.000  0.000  0.000  0.000  0.000  0.346
   4.87396     14.893507  0.058  0.018  0.252  0.018  0.000  0.000  0.000  0.000  0.000  0.346
   4.86986     14.936799  0.056  0.018  0.250  0.018  0.000  0.000  0.000  0.000  0.000  0.344
   4.86575     14.979789  0.056  0.020  0.250  0.020  0.000  0.000  0.000  0.000  0.000  0.344
   4.86165     15.022418  0.054  0.020  0.250  0.020  0.000  0.000  0.000  0.000  0.000  0.342
   4.85754     15.064620  0.052  0.020  0.248  0.020  0.000  0.000  0.000  0.000  0.000  0.342
   4.85344     15.106687  0.050  0.022  0.248  0.022  0.000  0.000  0.000  0.000  0.000  0.342
   4.84933     15.147328  0.050  0.022  0.246  0.022  0.000  0.000  0.000  0.000  0.000  0.340
   4.84523     15.187728  0.048  0.024  0.246  0.024  0.000  0.000  0.000  0.000  0.000  0.340
   4.84113     15.227291  0.046  0.024  0.244  0.024  0.000  0.000  0.000  0.000  0.000  0.338
   4.83702     15.265865  0.044  0.026  0.244  0.026  0.000  0.000  0.000  0.000  0.000  0.338
   4.83292     15.303268  0.042  0.026  0.242  0.026  0.000  0.000  0.000  0.000  0.000  0.336
   4.82881     15.339288  0.038  0.028  0.240  0.028  0.000  0.000  0.000  0.000  0.000  0.334
   4.82471     15.373675  0.036  0.028  0.238  0.028  0.000  0.000  0.000  0.000  0.000  0.332
   4.82060     15.407194  0.032  0.030  0.236  0.030  0.000  0.000  0.000  0.000  0.000  0.330
   4.81650     15.437346  0.030  0.032  0.234  0.032  0.000  0.000  0.000  0.000  0.000  0.326
   4.81240     15.464870  0.026  0.032  0.230  0.032  0.000  0.000  0.000  0.000  0.000  0.322
   4.80829     15.489420  0.022  0.034  0.224  0.034  0.000  0.000  0.000  0.000  0.000  0.316
   4.80419     15.510615  0.018  0.036  0.218  0.036  0.000  0.000  0.000  0.000  0.000  0.308
   4.80008     15.528087  0.016  0.036  0.208  0.036  0.000  0.000  0.000  0.000  0.000  0.298
   4.79598     15.541296  0.012  0.038  0.196  0.036  0.000  0.000  0.000  0.000  0.000  0.282
   4.79187     15.548392  0.012  0.036  0.174  0.036  0.000  0.000  0.000  0.000  0.000  0.256
   4.78777     15.542519  0.016  0.030  0.132  0.030  0.000  0.000  0.000  0.000  0.000  0.206
   4.78367     15.516885  0.024  0.020  0.084  0.020  0.000  0.000  0.000  0.000  0.000  0.146
   4.77956     15.481515  0.032  0.012  0.052  0.012  0.000  0.000  0.000  0.000  0.000  0.106
   4.77546     15.441388  0.038  0.006  0.034  0.006  0.000  0.000  0.000  0.000  0.000  0.084
   4.77135     15.403287  0.042  0.004  0.028  0.004  0.000  0.000  0.000  0.000  0.000  0.076
   4.76725     15.370176  0.042  0.002  0.028  0.002  0.000  0.000  0.000  0.000  0.000  0.074
   4.76314     15.339514  0.044  0.002  0.028  0.002  0.000  0.000  0.000  0.000  0.000  0.076
   4.75904     15.310127  0.046  0.002  0.030  0.002  0.000  0.000  0.000  0.000  0.000  0.078
   4.75493     15.281673  0.046  0.002  0.034  0.002  0.000  0.000  0.000  0.000  0.000  0.082
   4.75083     15.254082  0.046  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   4.75083     15.254082  0.046  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   4.73852     15.198359  0.036  0.008  0.048  0.008  0.000  0.000  0.000  0.000  0.000  0.102
   4.72620     15.094324  0.032  0.014  0.052  0.014  0.000  0.000  0.000  0.000  0.000  0.110
   4.71389     15.100837  0.000  0.070  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.140
   4.70158     15.170484  0.000  0.064  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.128
   4.68927     15.245636  0.000  0.060  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.118
   4.67695     15.323315  0.000  0.056  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.112
   4.66464     15.402146  0.000  0.052  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.106
   4.65233     15.481260  0.000  0.050  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.100
   4.64001     15.560044  0.000  0.048  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.096
   4.62770     15.638004  0.000  0.046  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.092
   4.61539     15.715095  0.000  0.044  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.088
   4.60308     15.791137  0.000  0.042  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.084
   4.59076     15.865258  0.000  0.040  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.082
   4.57845     15.937518  0.000  0.040  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.078
   4.56614     16.008381  0.000  0.038  0.004  0.034  0.000  0.000  0.000  0.000  0.000  0.076
   4.55382     16.053995  0.016  0.014  0.198  0.002  0.000  0.000  0.000  0.000  0.000  0.230
   4.54151     16.001689  0.016  0.004  0.220  0.002  0.000  0.000  0.000  0.000  0.000  0.242
   4.52920     15.944563  0.014  0.002  0.216  0.002  0.000  0.000  0.000  0.000  0.000  0.234
   4.51688     15.881309  0.014  0.002  0.210  0.002  0.000  0.000  0.000  0.000  0.000  0.228
   4.50457     15.811991  0.012  0.002  0.204  0.002  0.000  0.000  0.000  0.000  0.000  0.220
   4.49226     15.736972  0.014  0.002  0.196  0.002  0.000  0.000  0.000  0.000  0.000  0.212
   4.47995     15.656977  0.014  0.002  0.190  0.000  0.000  0.000  0.000  0.000  0.000  0.206
   4.46763     15.572427  0.016  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.000  0.198
   4.45532     15.482834  0.018  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.000  0.192
   4.44301     15.391633  0.020  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.000  0.186
   4.43069     15.298023  0.022  0.000  0.158  0.000  0.000  0.000  0.000  0.000  0.000  0.180
   4.41838     15.202918  0.026  0.000  0.148  0.000  0.000  0.000  0.000  0.000  0.000  0.174
   4.40607     15.107238  0.028  0.000  0.138  0.000  0.000  0.000  0.000  0.000  0.000  0.168
   4.39376     15.012024  0.032  0.000  0.128  0.000  0.000  0.000  0.000  0.000  0.000  0.162
   4.38144     14.919248  0.036  0.002  0.118  0.002  0.000  0.000  0.000  0.000  0.000  0.156
   4.36913     14.828914  0.040  0.002  0.106  0.002  0.000  0.000  0.000  0.000  0.000  0.150
   4.35682     14.743538  0.046  0.002  0.094  0.002  0.000  0.000  0.000  0.000  0.000  0.144
   4.34450     14.665038  0.050  0.004  0.080  0.004  0.000  0.000  0.000  0.000  0.000  0.138
   4.33219     14.596537  0.054  0.006  0.066  0.006  0.000  0.000  0.000  0.000  0.000  0.132
   4.31988     14.540799  0.058  0.008  0.052  0.008  0.000  0.000  0.000  0.000  0.000  0.126
   4.30756     14.500527  0.062  0.012  0.036  0.012  0.000  0.000  0.000  0.000  0.000  0.122
   4.29525     14.477890  0.064  0.016  0.024  0.016  0.000  0.000  0.000  0.000  0.000  0.120
   4.28294     14.472787  0.064  0.022  0.014  0.020  0.000  0.000  0.000  0.000  0.000  0.118
   4.27063     14.484067  0.062  0.026  0.008  0.024  0.000  0.000  0.000  0.000  0.000  0.120
   4.25831     14.507061  0.058  0.030  0.004  0.028  0.000  0.000  0.000  0.000  0.000  0.120
   4.24600     14.542269  0.054  0.034  0.002  0.030  0.000  0.000  0.000  0.000  0.000  0.120
   4.23369     14.581340  0.050  0.036  0.002  0.032  0.000  0.000  0.000  0.000  0.000  0.120
   4.22137     14.620255  0.046  0.038  0.002  0.032  0.000  0.000  0.000  0.000  0.000  0.116
   4.20906     14.654314  0.040  0.038  0.002  0.034  0.000  0.000  0.000  0.000  0.000  0.112
   4.19675     14.680460  0.034  0.036  0.002  0.032  0.000  0.000  0.000  0.000  0.000  0.106
   4.18444     14.695013  0.030  0.034  0.004  0.032  0.000  0.000  0.000  0.000  0.000  0.098
   4.17212     14.695464  0.026  0.032  0.004  0.030  0.000  0.000  0.000  0.000  0.000  0.090
   4.15981     14.679780  0.022  0.028  0.004  0.028  0.000  0.000  0.000  0.000  0.000  0.082
   4.14750     14.648595  0.018  0.026  0.006  0.026  0.000  0.000  0.000  0.000  0.000  0.076
   4.13518     14.603101  0.016  0.024  0.006  0.024  0.000  0.000  0.000  0.000  0.000  0.070
   4.12287     14.544046  0.014  0.022  0.006  0.022  0.000  0.000  0.000  0.000  0.000  0.066
   4.11056     14.475957  0.012  0.022  0.008  0.022  0.000  0.000  0.000  0.000  0.000  0.062
   4.09824     14.399747  0.012  0.020  0.008  0.020  0.000  0.000  0.000  0.000  0.000  0.060
   4.08593     14.317465  0.010  0.020  0.008  0.020  0.000  0.000  0.000  0.000  0.000  0.058
   4.07362     14.230078  0.010  0.018  0.010  0.018  0.000  0.000  0.000  0.000  0.000  0.056
   4.06131     14.139041  0.010  0.018  0.010  0.018  0.000  0.000  0.000  0.000  0.000  0.056
   4.04899     14.045317  0.010  0.018  0.010  0.018  0.000  0.000  0.000  0.000  0.000  0.056
   4.03668     13.949634  0.010  0.018  0.012  0.018  0.000  0.000  0.000  0.000  0.000  0.056
   4.02437     13.852575  0.010  0.016  0.012  0.016  0.000  0.000  0.000  0.000  0.000  0.056
   4.01205     13.754371  0.010  0.016  0.012  0.016  0.000  0.000  0.000  0.000  0.000  0.056
   3.99974     13.655834  0.010  0.016  0.014  0.016  0.000  0.000  0.000  0.000  0.000  0.056
   3.98743     13.557105  0.010  0.016  0.014  0.016  0.000  0.000  0.000  0.000  0.000  0.056
   3.97511     13.458142  0.010  0.016  0.014  0.016  0.000  0.000  0.000  0.000  0.000  0.058
   3.96280     13.359428  0.010  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.058
   3.95049     13.261019  0.010  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.058
   3.93818     13.162375  0.010  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.058
   3.92586     13.064888  0.010  0.016  0.018  0.016  0.000  0.000  0.000  0.000  0.000  0.060
   3.91355     12.967997  0.010  0.016  0.018  0.016  0.000  0.000  0.000  0.000  0.000  0.060
   3.90124     12.871802  0.010  0.014  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.060
   3.88892     12.776565  0.010  0.014  0.020  0.014  0.000  0.000  0.000  0.000  0.000  0.060
   3.87661     12.681917  0.010  0.014  0.022  0.014  0.000  0.000  0.000  0.000  0.000  0.062
   3.86430     12.587018  0.010  0.014  0.022  0.014  0.000  0.000  0.000  0.000  0.000  0.062
   3.85199     12.494519  0.010  0.014  0.024  0.014  0.000  0.000  0.000  0.000  0.000  0.062
   3.83967     12.402593  0.010  0.014  0.024  0.014  0.000  0.000  0.000  0.000  0.000  0.064
   3.82736     12.311743  0.010  0.014  0.026  0.014  0.000  0.000  0.000  0.000  0.000  0.064
   3.81505     12.221948  0.010  0.014  0.028  0.014  0.000  0.000  0.000  0.000  0.000  0.064
   3.80273     12.133326  0.010  0.014  0.030  0.014  0.000  0.000  0.000  0.000  0.000  0.064
   3.79042     12.045962  0.010  0.014  0.030  0.014  0.000  0.000  0.000  0.000  0.000  0.066
   3.77811     11.960050  0.008  0.012  0.032  0.012  0.000  0.000  0.000  0.000  0.000  0.066
   3.76579     11.875495  0.008  0.012  0.034  0.012  0.000  0.000  0.000  0.000  0.000  0.068
   3.75348     11.792534  0.008  0.012  0.036  0.012  0.000  0.000  0.000  0.000  0.000  0.068
   3.74117     11.711318  0.008  0.012  0.036  0.012  0.000  0.000  0.000  0.000  0.000  0.068
   3.72886     11.632020  0.006  0.012  0.038  0.012  0.000  0.000  0.000  0.000  0.000  0.070
   3.71654     11.554841  0.006  0.012  0.040  0.012  0.000  0.000  0.000  0.000  0.000  0.070
   3.70423     11.480009  0.006  0.012  0.042  0.012  0.000  0.000  0.000  0.000  0.000  0.070
   3.69192     11.407787  0.006  0.012  0.044  0.012  0.000  0.000  0.000  0.000  0.000  0.072
   3.67960     11.338470  0.004  0.012  0.046  0.012  0.000  0.000  0.000  0.000  0.000  0.072
   3.66729     11.272388  0.004  0.010  0.048  0.010  0.000  0.000  0.000  0.000  0.000  0.074
   3.65498     11.209907  0.004  0.010  0.048  0.010  0.000  0.000  0.000  0.000  0.000  0.074
   3.64267     11.151423  0.002  0.010  0.050  0.010  0.000  0.000  0.000  0.000  0.000  0.074
   3.63035     11.097362  0.002  0.010  0.052  0.010  0.000  0.000  0.000  0.000  0.000  0.076
   3.61804     11.048172  0.002  0.010  0.054  0.010  0.000  0.000  0.000  0.000  0.000  0.076
   3.60573     11.004310  0.002  0.010  0.056  0.010  0.000  0.000  0.000  0.000  0.000  0.076
   3.59341     10.966233  0.002  0.010  0.056  0.010  0.000  0.000  0.000  0.000  0.000  0.078
   3.58110     10.934375  0.000  0.010  0.058  0.010  0.000  0.000  0.000  0.000  0.000  0.078
   3.56879     10.909133  0.000  0.010  0.058  0.010  0.000  0.000  0.000  0.000  0.000  0.078
   3.55647     10.890843  0.000  0.010  0.058  0.010  0.000  0.000  0.000  0.000  0.000  0.078
   3.54416     10.879761  0.000  0.010  0.060  0.010  0.000  0.000  0.000  0.000  0.000  0.078
   3.53185     10.876049  0.000  0.000  0.044  0.034  0.000  0.000  0.000  0.000  0.000  0.078
   3.53185     10.876049  0.000  0.000  0.044  0.034  0.000  0.000  0.000  0.000  0.000  0.078
   3.52024     10.878664  0.000  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   3.50863     10.886467  0.000  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   3.49702     10.899318  0.000  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   3.48541     10.916999  0.002  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   3.47381     10.939222  0.002  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   3.46220     10.965645  0.004  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   3.45059     10.995893  0.004  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   3.43898     11.029571  0.006  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   3.42737     11.066282  0.006  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   3.41576     11.105639  0.008  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   3.40415     11.147275  0.010  0.000  0.062  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   3.39254     11.190850  0.010  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   3.38094     11.236061  0.012  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   3.36933     11.282634  0.014  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   3.35772     11.330335  0.014  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.066
   3.34611     11.378964  0.016  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.066
   3.33450     11.428357  0.018  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.064
   3.32289     11.478378  0.018  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.064
   3.31128     11.528924  0.020  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.062
   3.29967     11.579915  0.022  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.062
   3.28807     11.631296  0.022  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.060
   3.27646     11.683030  0.024  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.060
   3.26485     11.735097  0.024  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   3.25324     11.787493  0.026  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   3.24163     11.840129  0.026  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   3.23002     11.893201  0.026  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   3.21841     11.946648  0.028  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.054
   3.20680     11.999513  0.028  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.054
   3.19520     12.053746  0.028  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   3.18359     12.108459  0.030  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   3.17198     12.163692  0.030  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.16037     12.221800  0.030  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   3.14876     12.278211  0.030  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.13715     12.335270  0.030  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.12554     12.393021  0.030  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.046
   3.11393     12.451506  0.030  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.046
   3.10232     12.510770  0.030  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   3.09072     12.570650  0.030  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   3.07911     12.631588  0.030  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.042
   3.06750     12.693426  0.028  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.040
   3.05589     12.756201  0.028  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.040
   3.04428     12.819951  0.028  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   3.03267     12.884710  0.028  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   3.02106     12.950657  0.026  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.036
   3.00945     13.017532  0.026  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.036
